PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, NTOE
Station name, North_Toe_Slope 
Begin Date, 2017-02-05
End Date, 2018-01-23
Release Date, 2018-02-13
Source file, NTOE.pbo.nam08.pos
Offset from source file, 6.99 mm North, 17.00 mm East, -84.03 mm Vertical
Reference position, 42.6145002130 North Latitude, -114.8961011046 East Longitude, 980.71491 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2017-04-01,7.33, 18.37, -72.96, 2.48, 2.05, 8.6, suppl,
2017-04-02,7.73, 18.84, -78.39, 2.25, 1.81, 7.8, suppl,
2017-04-03,7.92, 17.30, -74.75, 2.2, 1.75, 7.56, suppl,
2017-04-04,7.86, 17.44, -70.15, 2.04, 1.65, 6.91, suppl,
2017-04-05,8.02, 18.42, -83.11, 2.18, 1.76, 7.61, suppl,
2017-04-06,7.20, 18.69, -73.21, 2.18, 1.76, 7.59, suppl,
2017-04-07,7.50, 19.00, -71.48, 2.19, 1.78, 7.66, suppl,
2017-04-08,8.12, 16.81, -72.23, 2.72, 2.35, 9.85, suppl,
2017-04-09,5.36, 17.15, -72.27, 3.64, 2.83, 12.87, suppl,
2017-04-10,6.20, 17.83, -79.55, 2.25, 1.83, 7.8, suppl,
2017-04-11,6.53, 17.98, -79.04, 2.24, 1.83, 7.77, suppl,
2017-04-12,6.94, 18.27, -81.12, 2.23, 1.82, 7.7, suppl,
2017-04-13,5.83, 18.33, -80.68, 2.25, 1.83, 7.72, suppl,
2017-04-14,7.05, 17.15, -76.30, 2.29, 1.86, 7.89, suppl,
2017-04-15,7.31, 17.02, -80.40, 2.47, 2.08, 8.72, suppl,
2017-04-16,7.14, 17.47, -81.50, 2.24, 1.83, 7.69, suppf,
2017-04-17,6.04, 18.03, -78.76, 2.37, 1.99, 8.28, suppf,
2017-04-18,7.33, 18.79, -85.00, 2.98, 2.62, 11.25, suppf,
2017-04-19,5.51, 16.62, -88.52, 3.61, 2.82, 12.49, suppf,
2017-04-20,7.61, 16.15, -80.10, 2.73, 2.3, 9.64, suppf,
2017-04-21,7.05, 16.01, -86.24, 2.62, 2.28, 9.66, suppf,
2017-04-22,4.94, 15.88, -81.11, 2.32, 1.95, 8.04, suppf,
2017-04-23,3.41, 116.91, 9.98, 13.59, 17.22, 57.05, suppf,
2017-05-08,2.99, 9.99, -72.22, 2.02, 1.67, 6.94, suppf,
2017-05-09,2.34, 9.81, -73.58, 2.06, 1.65, 6.99, suppl,
2017-05-10,1.54, 8.37, -62.68, 2.03, 1.68, 6.96, suppl,
2017-05-11,1.87, 9.32, -69.58, 2.07, 1.73, 7.15, suppf,
2017-05-12,1.53, 9.45, -64.19, 2.05, 1.71, 7.09, suppf,
2017-05-13,0.88, 7.71, -61.97, 2.04, 1.71, 7.03, suppf,
2017-05-14,2.12, 7.84, -68.00, 2.03, 1.69, 6.96, suppf,
2017-05-15,2.04, 6.78, -62.63, 2.06, 1.72, 7.07, suppf,
2017-05-16,0.58, 5.66, -59.48, 2.06, 1.7, 7.08, suppf,
2017-05-17,0.29, 5.32, -57.63, 2.12, 1.75, 7.26, suppf,
2017-05-18,0.62, 4.76, -66.63, 2.17, 1.8, 7.47, suppf,
2017-05-19,0.14, 4.64, -65.61, 2.15, 1.74, 7.32, suppf,
2017-05-20,-0.95, 4.07, -62.20, 2.11, 1.73, 7.29, suppf,
2017-05-21,-1.13, 2.83, -53.55, 2.06, 1.72, 7.03, suppf,
2017-05-22,-2.26, 1.78, -59.17, 2.06, 1.72, 7.06, suppf,
2017-05-23,-1.85, 0.64, -53.54, 2.13, 1.77, 7.25, suppf,
2017-05-24,-3.54, -0.77, -45.61, 2.1, 1.73, 7.02, suppf,
2017-05-25,-2.34, -0.20, -53.47, 2.12, 1.75, 7.3, suppf,
2017-05-26,-3.59, -1.27, -48.91, 2.15, 1.76, 7.39, suppf,
2017-05-27,-2.97, -1.82, -54.91, 2.12, 1.73, 7.24, suppf,
2017-05-28,-3.45, -2.52, -58.33, 2.07, 1.69, 7.15, suppf,
2017-05-29,-2.88, -3.78, -57.53, 2.12, 1.73, 7.3, suppf,
2017-05-30,-4.79, -3.62, -54.95, 2.09, 1.7, 7.23, suppf,
2017-05-31,-4.20, -4.29, -54.09, 2.14, 1.75, 7.41, suppf,
2017-06-01,-5.44, -5.91, -54.37, 2.21, 1.79, 7.65, suppf,
2017-06-02,-7.50, -5.71, -48.75, 2.17, 1.79, 7.58, suppf,
2017-06-03,-6.60, -6.01, -52.10, 2.13, 1.73, 7.38, suppf,
2017-06-04,-6.69, -7.46, -46.33, 2.17, 1.77, 7.53, suppf,
2017-06-05,-6.77, -10.53, -47.87, 2.2, 1.77, 7.55, suppf,
2017-06-06,-6.44, -10.05, -47.41, 2.2, 1.8, 7.57, suppf,
2017-06-07,-9.46, -11.81, -54.50, 2.24, 1.82, 7.69, suppf,
2017-06-08,-9.89, -13.22, -52.34, 2.24, 1.81, 7.6, suppf,
2017-06-09,-8.48, -13.84, -50.87, 2.2, 1.78, 7.52, suppf,
2017-06-10,-9.51, -14.51, -38.96, 2.27, 1.81, 7.71, suppf,
2017-06-11,-9.88, -15.30, -44.70, 2.22, 1.8, 7.73, suppf,
2017-06-12,-10.53, -15.82, -38.48, 2.27, 1.81, 7.8, suppf,
2017-06-13,-10.97, -15.72, -42.56, 2.19, 1.76, 7.52, suppf,
2017-06-14,-11.19, -18.19, -43.05, 2.2, 1.76, 7.6, suppf,
2017-06-15,-10.93, -18.62, -43.26, 2.21, 1.78, 7.7, suppf,
2017-06-16,-12.28, -19.31, -42.65, 2.23, 1.82, 7.72, suppf,
2017-06-17,-13.33, -20.28, -39.78, 2.23, 1.78, 7.73, suppf,
2017-06-18,-13.30, -19.84, -42.98, 2.32, 1.87, 7.98, suppf,
2017-06-19,-14.19, -20.34, -41.55, 2.26, 1.83, 7.81, suppf,
2017-06-20,-14.47, -23.25, -42.41, 2.43, 1.95, 8.35, suppf,
2017-06-21,-15.81, -23.00, -38.06, 2.32, 1.89, 8.01, suppf,
2017-06-22,-15.48, -24.06, -34.40, 2.23, 1.81, 7.7, suppf,
2017-06-23,-15.03, -23.69, -39.28, 2.19, 1.76, 7.53, suppf,
2017-06-24,-16.00, -26.08, -45.82, 2.28, 1.81, 7.76, suppf,
2017-06-25,-15.91, -25.38, -40.86, 2.23, 1.8, 7.75, suppf,
2017-06-26,-15.82, -27.02, -38.49, 2.28, 1.84, 7.89, suppf,
2017-06-27,-14.97, -29.19, -33.17, 2.36, 1.92, 8.22, suppf,
2017-06-28,-15.90, -28.06, -33.09, 2.28, 1.85, 7.98, suppf,
2017-06-29,-18.78, -30.05, -32.58, 2.21, 1.78, 7.64, suppf,
2017-06-30,-17.71, -30.31, -29.93, 2.26, 1.83, 7.78, suppf,
2017-07-01,-18.72, -29.78, -30.72, 2.24, 1.83, 7.78, suppf,
2017-07-02,-17.38, -30.50, -32.81, 2.25, 1.84, 7.84, suppf,
2017-07-03,-19.58, -31.69, -26.02, 2.28, 1.85, 7.91, suppf,
2017-07-04,-20.07, -33.90, -27.41, 2.25, 1.83, 7.88, suppf,
2017-07-05,-18.75, -33.91, -30.69, 2.29, 1.85, 7.96, suppf,
2017-07-06,-21.07, -34.21, -29.05, 2.43, 1.88, 8.15, suppf,
2017-07-07,-20.13, -34.60, -32.21, 2.33, 1.86, 8.02, suppf,
2017-07-08,-19.96, -35.07, -28.97, 2.32, 1.87, 8.06, suppf,
2017-07-09,-20.52, -35.98, -32.27, 2.39, 1.95, 8.36, suppf,
2017-07-10,-20.29, -35.38, -28.05, 2.36, 1.91, 8.15, suppf,
2017-07-11,-19.77, -36.36, -22.45, 2.33, 1.91, 8.1, suppf,
2017-07-12,-20.70, -37.65, -25.52, 2.36, 1.93, 8.17, suppf,
2017-07-13,-19.82, -36.52, -23.63, 2.34, 1.93, 8.15, suppf,
2017-07-14,-21.63, -38.67, -25.35, 2.43, 1.98, 8.38, suppf,
2017-07-15,-22.45, -37.11, -24.99, 2.48, 1.98, 8.54, suppf,
2017-07-16,-21.93, -38.80, -24.75, 2.33, 1.91, 8.09, suppf,
2017-07-17,-22.87, -40.02, -20.38, 2.36, 1.9, 8.12, suppf,
2017-07-18,-23.28, -40.50, -27.47, 2.36, 1.88, 8.13, suppf,
2017-07-19,-22.51, -40.61, -19.81, 2.35, 1.88, 7.97, suppf,
2017-07-20,-22.69, -40.26, -23.11, 2.39, 1.9, 8.2, suppf,
2017-07-21,-22.56, -41.15, -20.32, 2.31, 1.86, 7.97, suppf,
2017-07-22,-21.05, -41.40, -26.39, 2.36, 1.91, 8.12, suppf,
2017-07-23,-22.18, -42.29, -22.01, 2.38, 1.92, 8.13, suppf,
2017-07-24,-23.40, -42.28, -23.04, 2.47, 1.98, 8.37, suppf,
2017-07-25,-23.72, -42.88, -22.66, 2.44, 1.94, 8.2, suppf,
2017-07-26,-21.99, -43.93, -21.10, 2.48, 1.97, 8.4, suppf,
2017-07-27,-22.79, -44.02, -26.08, 2.53, 2.02, 8.51, suppf,
2017-07-28,-23.48, -44.39, -18.51, 2.39, 1.92, 8.1, suppf,
2017-07-29,-23.78, -44.55, -13.86, 2.4, 1.92, 8.18, suppf,
2017-07-30,-24.13, -44.71, -24.96, 2.37, 1.9, 8.17, suppf,
2017-07-31,-24.06, -47.07, -24.04, 2.38, 1.92, 8.29, suppf,
2017-08-01,-23.84, -44.49, -24.71, 2.33, 1.9, 8.17, suppf,
2017-08-02,-24.44, -46.22, -20.01, 2.29, 1.86, 7.95, suppf,
2017-08-03,-24.13, -47.19, -18.22, 2.4, 1.93, 8.24, suppf,
2017-08-04,-24.44, -47.49, -20.93, 2.43, 1.95, 8.34, suppf,
2017-08-05,-26.72, -47.64, -9.39, 2.39, 1.94, 8.21, suppf,
2017-08-06,-24.73, -47.63, -17.74, 2.37, 1.92, 8.14, suppf,
2017-08-07,-24.54, -47.46, -15.95, 2.34, 1.92, 8.05, suppf,
2017-08-08,-25.78, -48.66, -13.09, 2.3, 1.87, 7.87, suppf,
2017-08-09,-25.31, -48.44, -20.20, 2.34, 1.87, 8.1, suppf,
2017-08-10,-26.34, -49.44, -13.69, 2.37, 1.93, 8.19, suppf,
2017-08-11,-26.30, -54.02, -31.54, 4.69, 3.35, 15.31, suppf,
2017-08-13,-26.09, -48.37, -0.19, 3.4, 2.99, 13.25, suppl,
2017-08-14,-26.99, -50.44, -4.24, 2.36, 1.92, 8.14, suppl,
2017-08-15,-26.86, -51.95, -6.27, 2.34, 1.9, 8.06, suppl,
2017-08-16,-26.99, -52.03, -0.75, 2.32, 1.89, 7.99, suppl,
2017-08-17,-26.57, -53.56, -4.42, 2.34, 1.92, 8.05, suppl,
2017-08-18,-28.30, -53.98, -8.15, 2.36, 1.92, 8.11, suppl,
2017-08-19,-27.34, -53.34, -5.73, 2.31, 1.88, 8, suppl,
2017-08-20,-27.70, -53.87, -5.91, 2.33, 1.91, 8.14, suppl,
2017-08-21,-26.09, -53.53, -5.96, 2.33, 1.9, 8.08, suppl,
2017-08-22,-26.29, -53.83, -0.53, 2.38, 1.9, 8.16, suppl,
2017-08-23,-27.77, -53.49, -10.72, 2.38, 1.9, 8.12, suppl,
2017-08-24,-27.15, -53.85, -1.96, 2.44, 1.97, 8.4, suppl,
2017-08-25,-27.17, -53.79, -5.32, 2.41, 1.92, 8.28, suppl,
2017-08-26,-26.29, -54.72, -0.46, 2.32, 1.87, 8.03, suppl,
2017-08-27,-28.26, -53.88, -6.10, 2.33, 1.87, 8.02, suppl,
2017-08-28,-26.89, -54.69, -9.28, 2.34, 1.89, 8.01, suppl,
2017-08-29,-25.77, -53.92, -3.93, 2.35, 1.89, 8.03, suppl,
2017-08-30,-26.75, -54.57, -6.84, 2.46, 1.98, 8.34, suppl,
2017-08-31,-27.07, -54.57, -4.86, 2.4, 1.94, 8.14, suppl,
2017-09-01,-26.73, -55.31, -3.76, 2.41, 1.95, 8.18, suppl,
2017-09-02,-27.65, -55.82, -5.07, 2.33, 1.89, 7.87, suppl,
2017-09-03,-28.18, -55.34, -7.71, 2.36, 1.91, 8.08, suppl,
2017-09-04,-28.10, -55.65, -3.30, 2.34, 1.88, 8.02, suppl,
2017-09-05,-28.50, -56.04, -8.83, 2.31, 1.87, 7.93, suppl,
2017-09-06,-27.55, -56.25, -2.70, 2.27, 1.83, 7.79, suppl,
2017-09-07,-29.05, -55.67, -2.00, 2.34, 1.9, 8.08, suppl,
2017-09-08,-27.55, -57.61, -2.61, 2.47, 1.92, 8.37, suppl,
2017-09-09,-29.62, -55.80, -2.65, 2.31, 1.85, 7.87, suppl,
2017-09-10,-28.55, -60.10, -1.88, 2.49, 1.94, 8.73, suppf,
2017-09-11,-29.07, -56.94, -3.05, 2.34, 1.87, 7.93, suppl,
2017-09-12,-28.28, -57.89, -0.75, 2.37, 1.93, 8.09, suppl,
2017-09-13,-29.62, -58.54, 2.06, 2.32, 1.87, 7.77, suppl,
2017-09-14,-30.12, -57.87, 2.16, 2.35, 1.88, 7.84, suppl,
2017-09-15,-29.65, -58.34, 8.99, 2.25, 1.81, 7.39, suppl,
2017-09-16,-29.34, -59.68, 1.47, 2.32, 1.86, 7.85, suppl,
2017-09-17,-30.18, -58.30, 0.65, 2.31, 1.87, 7.88, suppl,
2017-09-18,-31.32, -60.42, 9.81, 2.32, 1.88, 7.79, suppl,
2017-09-19,-31.97, -60.37, 9.45, 2.21, 1.81, 7.47, suppl,
2017-09-20,-31.10, -59.18, 9.00, 2.33, 1.88, 7.96, suppl,
2017-09-21,-31.51, -61.65, 13.48, 2.2, 1.8, 7.49, suppl,
2017-09-22,-30.40, -59.47, 4.36, 2.28, 1.85, 7.85, suppl,
2017-09-23,-32.08, -61.37, 5.82, 2.26, 1.85, 7.79, suppl,
2017-09-24,-31.06, -62.25, 4.03, 2.28, 1.89, 7.81, suppl,
2017-09-25,-30.96, -61.52, 3.01, 2.28, 1.89, 7.88, suppl,
2017-09-26,-31.30, -62.33, 6.88, 2.28, 1.88, 7.88, suppl,
2017-09-27,-31.88, -61.86, -0.01, 2.32, 1.92, 8.01, suppl,
2017-09-28,-32.04, -61.64, 0.11, 2.34, 1.91, 7.98, suppl,
2017-09-29,-32.22, -63.32, 3.85, 2.29, 1.9, 7.84, suppl,
2017-09-30,-33.31, -64.54, 2.87, 2.37, 1.95, 8.01, suppl,
2017-10-01,-33.35, -64.99, 6.89, 2.35, 1.92, 8.02, suppl,
2017-10-02,-33.75, -65.50, 11.00, 2.3, 1.89, 7.9, suppl,
2017-10-03,-32.88, -64.22, 2.27, 2.3, 1.9, 7.89, suppl,
2017-10-04,-33.74, -65.40, 10.89, 2.2, 1.81, 7.31, suppl,
2017-10-05,-33.82, -66.19, 3.44, 2.31, 1.9, 7.91, suppl,
2017-10-06,-34.61, -67.32, 8.85, 2.33, 1.92, 7.95, suppl,
2017-10-07,-35.56, -67.54, 24.83, 2.33, 1.91, 7.92, suppl,
2017-10-08,-34.78, -67.53, 13.09, 2.33, 1.92, 8.04, suppl,
2017-10-09,-34.07, -67.34, 3.27, 2.32, 1.9, 7.99, suppl,
2017-10-10,-35.19, -67.80, 4.65, 2.31, 1.9, 8.05, suppl,
2017-10-11,-35.26, -69.31, 13.68, 2.32, 1.9, 8.02, suppl,
2017-10-12,-35.46, -70.45, 9.15, 2.35, 1.91, 8.01, suppl,
2017-10-13,-35.84, -70.64, 7.38, 2.32, 1.91, 8.06, suppl,
2017-10-14,-36.10, -71.22, 6.07, 2.23, 1.86, 7.79, suppl,
2017-10-15,-36.59, -71.17, -0.73, 2.32, 1.88, 7.96, suppl,
2017-10-23,-38.65, -78.30, 7.79, 2.34, 1.95, 7.98, suppl,
2017-10-24,-38.21, -77.64, 3.87, 2.3, 1.93, 7.91, suppl,
2017-10-25,-38.59, -78.87, 15.92, 2.28, 1.89, 7.84, suppl,
2017-10-26,-39.42, -79.12, 14.11, 2.32, 1.92, 8.11, suppl,
2017-10-27,-40.00, -80.46, 12.07, 2.34, 1.86, 7.89, suppl,
2017-10-28,-40.12, -81.17, 16.64, 2.24, 1.85, 7.78, suppl,
2017-10-29,-40.45, -82.13, 17.58, 2.13, 1.74, 7.59, suppf,
2017-10-30,-41.19, -84.32, 20.93, 2.14, 1.73, 7.6, suppf,
2017-10-31,-40.99, -83.15, 21.76, 2.13, 1.73, 7.65, suppf,
2017-11-01,-41.70, -86.29, 19.62, 1.81, 1.5, 6.51, suppf,
2017-11-02,-41.61, -85.54, 20.08, 1.86, 1.52, 6.63, suppf,
2017-11-03,-41.50, -85.53, 17.52, 1.82, 1.5, 6.53, suppf,
2017-11-04,-41.85, -87.61, 19.16, 1.65, 1.39, 6.01, suppf,
2017-11-05,-43.23, -87.04, 22.78, 1.73, 1.44, 6.26, suppf,
2017-11-06,-42.96, -88.07, 22.15, 1.76, 1.46, 6.35, suppf,
2017-11-07,-42.78, -89.16, 17.42, 1.81, 1.46, 6.49, suppf,
2017-11-08,-43.43, -89.14, 16.51, 1.79, 1.47, 6.45, suppf,
2017-11-09,-44.60, -90.97, 21.31, 1.94, 1.57, 6.89, suppf,
2017-11-10,-45.04, -90.78, 22.73, 1.79, 1.46, 6.41, suppf,
2017-11-11,-44.57, -93.07, 28.78, 2.17, 1.76, 7.73, suppf,
2017-11-12,-44.84, -92.39, 23.56, 1.76, 1.44, 6.31, final,
2017-11-13,-44.39, -93.22, 23.70, 1.81, 1.46, 6.46, final,
2017-11-14,-45.73, -93.27, 22.54, 1.83, 1.51, 6.61, final,
2018-01-21,-53.13, -114.50, 42.77, 2.14, 1.69, 7.43, final,
2018-01-22,-55.28, -113.98, 40.44, 2.07, 1.64, 7.25, final,
2018-01-23,-54.20, -114.43, 45.92, 2.27, 1.79, 7.87, final,
